Product code,Bureau of Meteorology station number,Year,Month,Day,Daily global solar exposure (MJ/m*m),Maximum temperature (Degree C),Rainfall amount (millimetres)
IDCJAC0016,70351,2010,2,4,11.9,29.1,0
IDCJAC0016,70351,2010,2,5,7.7,25.9,3.4
IDCJAC0016,70351,2010,2,6,19.2,25.2,17.6
IDCJAC0016,70351,2010,2,7,14.7,26,0
IDCJAC0016,70351,2010,2,8,13.7,26.9,0
IDCJAC0016,70351,2010,2,9,29.4,31.5,0
IDCJAC0016,70351,2010,2,10,18.2,33.4,0
IDCJAC0016,70351,2010,2,11,26.4,34,0.2
IDCJAC0016,70351,2010,2,12,14.3,30.7,0.8
IDCJAC0016,70351,2010,2,13,3,19.5,12.8
IDCJAC0016,70351,2010,2,14,4.8,22.8,56.2
IDCJAC0016,70351,2010,2,15,16.2,23.9,35
IDCJAC0016,70351,2010,2,16,28.6,25,7.2
IDCJAC0016,70351,2010,2,17,27.8,27.4,0
IDCJAC0016,70351,2010,2,18,29,24.2,0
IDCJAC0016,70351,2010,2,19,24,25.8,0
IDCJAC0016,70351,2010,2,20,27.6,27.7,0
IDCJAC0016,70351,2010,2,21,27,30.9,0
IDCJAC0016,70351,2010,2,22,21.4,31.5,0
IDCJAC0016,70351,2010,2,23,28.7,27,0
IDCJAC0016,70351,2010,2,24,27,25.1,0
IDCJAC0016,70351,2010,2,25,26,25.6,0
IDCJAC0016,70351,2010,2,26,27.6,26.4,0
IDCJAC0016,70351,2010,2,27,23.9,29.3,0
IDCJAC0016,70351,2010,2,28,14.7,26.8,0
IDCJAC0016,70351,2010,3,1,19.9,20.8,9.6
IDCJAC0016,70351,2010,3,2,21.8,20.1,0
IDCJAC0016,70351,2010,3,3,25.9,25.5,0
IDCJAC0016,70351,2010,3,4,22.7,25.7,0
IDCJAC0016,70351,2010,3,5,5.4,21.3,0
IDCJAC0016,70351,2010,3,6,18.4,27,13.2
IDCJAC0016,70351,2010,3,7,7.3,25.1,0
IDCJAC0016,70351,2010,3,8,16,23.9,21.8
IDCJAC0016,70351,2010,3,9,21.2,22.3,3.6
IDCJAC0016,70351,2010,3,10,19.8,21.7,0
IDCJAC0016,70351,2010,3,11,24.5,20.5,0
IDCJAC0016,70351,2010,3,12,15.9,20.7,0
IDCJAC0016,70351,2010,3,13,17.3,21,0
IDCJAC0016,70351,2010,3,14,17.5,22.2,0
IDCJAC0016,70351,2010,3,15,19.5,24.4,0
IDCJAC0016,70351,2010,3,16,23.6,26.6,0
IDCJAC0016,70351,2010,3,17,23.6,27.3,0
IDCJAC0016,70351,2010,3,18,21.9,28.5,0
IDCJAC0016,70351,2010,3,19,13.4,26,0
IDCJAC0016,70351,2010,3,20,20.5,28.9,0
IDCJAC0016,70351,2010,3,21,16.7,27.7,0
IDCJAC0016,70351,2010,3,22,22,23.8,0
IDCJAC0016,70351,2010,3,23,20.2,26.5,0
IDCJAC0016,70351,2010,3,24,21.1,26.4,0
IDCJAC0016,70351,2010,3,25,21.3,26.8,0
IDCJAC0016,70351,2010,3,26,20.5,29.1,0
IDCJAC0016,70351,2010,3,27,18.7,27.9,0
IDCJAC0016,70351,2010,3,28,17.9,28.8,0
IDCJAC0016,70351,2010,3,29,4.6,22.8,1.4
IDCJAC0016,70351,2010,3,30,6.8,20.6,3.4
IDCJAC0016,70351,2010,3,31,17.9,22.1,35
IDCJAC0016,70351,2010,4,1,19.1,23.1,0
IDCJAC0016,70351,2010,4,2,16.7,20.8,0
IDCJAC0016,70351,2010,4,3,13.5,20.8,0
IDCJAC0016,70351,2010,4,4,17.2,19.9,0.6
IDCJAC0016,70351,2010,4,5,19,21.9,0
IDCJAC0016,70351,2010,4,6,11.4,21.2,0
IDCJAC0016,70351,2010,4,7,6.3,20,1.4
IDCJAC0016,70351,2010,4,8,15.8,22.2,1
IDCJAC0016,70351,2010,4,9,15.3,21.1,0
IDCJAC0016,70351,2010,4,10,13,22.6,0
IDCJAC0016,70351,2010,4,11,15.1,20.4,2.8
IDCJAC0016,70351,2010,4,12,17.5,17.5,0
IDCJAC0016,70351,2010,4,13,17.8,20.3,0
IDCJAC0016,70351,2010,4,14,17.1,21.7,0
IDCJAC0016,70351,2010,4,15,17,21.7,0
IDCJAC0016,70351,2010,4,16,16.2,22.2,0
IDCJAC0016,70351,2010,4,17,16.4,23.9,0
IDCJAC0016,70351,2010,4,18,15.9,23.7,0
IDCJAC0016,70351,2010,4,19,14.7,24.7,0
IDCJAC0016,70351,2010,4,20,12.6,24.4,0
IDCJAC0016,70351,2010,4,21,15.4,25,0
IDCJAC0016,70351,2010,4,22,14.6,25.4,0
IDCJAC0016,70351,2010,4,23,13.8,25,0
IDCJAC0016,70351,2010,4,24,3.2,17.1,0.2
IDCJAC0016,70351,2010,4,25,13.9,19.2,13.2
IDCJAC0016,70351,2010,4,26,15.4,16.9,0.2
IDCJAC0016,70351,2010,4,27,5.9,14.2,0
IDCJAC0016,70351,2010,4,28,13.4,17.9,0
IDCJAC0016,70351,2010,4,29,14.1,18.1,0
IDCJAC0016,70351,2010,4,30,14,19.5,0
IDCJAC0016,70351,2010,5,1,14.2,19.8,0
IDCJAC0016,70351,2010,5,2,14.9,21.2,0
IDCJAC0016,70351,2010,5,3,11.6,21.1,0
IDCJAC0016,70351,2010,5,4,9.8,22.5,0.8
IDCJAC0016,70351,2010,5,5,10.8,13,19.2
IDCJAC0016,70351,2010,5,6,13.4,16.1,0.2
IDCJAC0016,70351,2010,5,7,12.6,16.8,0
IDCJAC0016,70351,2010,5,8,13.2,19,0
IDCJAC0016,70351,2010,5,9,13.2,19,0
IDCJAC0016,70351,2010,5,10,13.2,18.9,0
IDCJAC0016,70351,2010,5,11,12.2,18.2,0
IDCJAC0016,70351,2010,5,12,13,13.9,0
IDCJAC0016,70351,2010,5,13,12.5,15.9,0
IDCJAC0016,70351,2010,5,14,12.4,17,0
IDCJAC0016,70351,2010,5,15,12.4,17.3,0
IDCJAC0016,70351,2010,5,16,12.1,17,0
IDCJAC0016,70351,2010,5,17,7.3,16.1,0
IDCJAC0016,70351,2010,5,18,11.7,16.4,0
IDCJAC0016,70351,2010,5,19,11.7,16.9,0
IDCJAC0016,70351,2010,5,20,10.6,14.1,0
IDCJAC0016,70351,2010,5,21,11,15.8,0
IDCJAC0016,70351,2010,5,22,9.9,15,0
IDCJAC0016,70351,2010,5,23,10.3,15.4,0
IDCJAC0016,70351,2010,5,24,6.4,15.6,0
IDCJAC0016,70351,2010,5,25,2.9,13.8,0.4
IDCJAC0016,70351,2010,5,26,5.8,14.9,10.2
IDCJAC0016,70351,2010,5,27,7.4,15,1.2
IDCJAC0016,70351,2010,5,28,7.1,17,0
IDCJAC0016,70351,2010,5,29,2.7,13.6,8.4
IDCJAC0016,70351,2010,5,30,2.7,12.4,19.8
IDCJAC0016,70351,2010,5,31,8.3,15.8,19
IDCJAC0016,70351,2010,6,1,10.4,15,0
IDCJAC0016,70351,2010,6,2,10.1,16.1,0
IDCJAC0016,70351,2010,6,3,7.7,15.9,0
IDCJAC0016,70351,2010,6,4,7.4,15.1,0
IDCJAC0016,70351,2010,6,5,10.3,14.9,0
IDCJAC0016,70351,2010,6,6,8.1,13.6,0
IDCJAC0016,70351,2010,6,7,10.3,13.6,0
IDCJAC0016,70351,2010,6,8,10,12.9,0
IDCJAC0016,70351,2010,6,9,4.1,7.7,0
IDCJAC0016,70351,2010,6,10,10.1,12,0
IDCJAC0016,70351,2010,6,11,10,13,0
IDCJAC0016,70351,2010,6,12,10.1,11.5,0
IDCJAC0016,70351,2010,6,13,10.2,11.6,0
IDCJAC0016,70351,2010,6,14,10.2,13.3,0
IDCJAC0016,70351,2010,6,15,9.2,14.6,0
IDCJAC0016,70351,2010,6,16,9,15,0
IDCJAC0016,70351,2010,6,17,3.3,12,5.8
IDCJAC0016,70351,2010,6,18,9.7,12.1,5.6
IDCJAC0016,70351,2010,6,19,7.9,13,0
IDCJAC0016,70351,2010,6,20,9.5,15.3,0
IDCJAC0016,70351,2010,6,21,8.6,14.4,0
IDCJAC0016,70351,2010,6,22,7.3,13.1,0
IDCJAC0016,70351,2010,6,23,6.5,13.5,0
IDCJAC0016,70351,2010,6,24,7.1,14.9,1.2
IDCJAC0016,70351,2010,6,25,3.8,14.4,0
IDCJAC0016,70351,2010,6,26,9,12.6,7.4
IDCJAC0016,70351,2010,6,27,9.8,10.7,0
IDCJAC0016,70351,2010,6,28,10.1,8.9,0
IDCJAC0016,70351,2010,6,29,10.1,9.1,0.2
IDCJAC0016,70351,2010,6,30,8.8,10.4,0
IDCJAC0016,70351,2010,7,1,8.5,11.4,0
IDCJAC0016,70351,2010,7,2,5.3,7.1,0
IDCJAC0016,70351,2010,7,3,9.3,11.5,6.2
IDCJAC0016,70351,2010,7,4,10,12.3,0
IDCJAC0016,70351,2010,7,5,8.9,12.8,0
IDCJAC0016,70351,2010,7,6,5.8,11.3,1.2
IDCJAC0016,70351,2010,7,7,10.4,13.1,1
IDCJAC0016,70351,2010,7,8,10.2,13.6,0
IDCJAC0016,70351,2010,7,9,6.8,13.2,0
IDCJAC0016,70351,2010,7,10,5.2,12.2,0.4
IDCJAC0016,70351,2010,7,11,5.8,14.6,0
IDCJAC0016,70351,2010,7,12,10.6,14.4,0
IDCJAC0016,70351,2010,7,13,2.6,14,0
IDCJAC0016,70351,2010,7,14,9.1,10.7,39
IDCJAC0016,70351,2010,7,15,10.3,11.4,8.2
IDCJAC0016,70351,2010,7,16,10.5,12.2,0.2
IDCJAC0016,70351,2010,7,17,11,12,0
IDCJAC0016,70351,2010,7,18,10.8,12.2,0
IDCJAC0016,70351,2010,7,19,5.1,9.9,0
IDCJAC0016,70351,2010,7,20,11.4,11.5,0.6
IDCJAC0016,70351,2010,7,21,11.6,12,0
IDCJAC0016,70351,2010,7,22,11.4,12.8,0
IDCJAC0016,70351,2010,7,23,10.4,15.7,0
IDCJAC0016,70351,2010,7,24,11.4,14.7,0
IDCJAC0016,70351,2010,7,25,9.7,14.1,0
IDCJAC0016,70351,2010,7,26,12,14,0.2
IDCJAC0016,70351,2010,7,27,10.9,14.1,0
IDCJAC0016,70351,2010,7,28,6.5,13.9,0
IDCJAC0016,70351,2010,7,29,6.8,15,4
IDCJAC0016,70351,2010,7,30,3.9,13,0.4
IDCJAC0016,70351,2010,7,31,6.7,15.4,0.8
IDCJAC0016,70351,2010,8,1,7,12.2,0
IDCJAC0016,70351,2010,8,2,6.7,10.7,6.6
IDCJAC0016,70351,2010,8,3,12.1,13.7,0
IDCJAC0016,70351,2010,8,4,10.3,8.9,0
IDCJAC0016,70351,2010,8,5,12.3,11.6,0
IDCJAC0016,70351,2010,8,6,12.9,12.2,0
IDCJAC0016,70351,2010,8,7,13.4,12,0
IDCJAC0016,70351,2010,8,8,13.5,12.1,0
IDCJAC0016,70351,2010,8,9,13.2,15,0
IDCJAC0016,70351,2010,8,10,4.2,15,10.2
IDCJAC0016,70351,2010,8,11,3,7.9,12
IDCJAC0016,70351,2010,8,12,9.1,11.3,13.2
IDCJAC0016,70351,2010,8,13,14.3,15.3,0.2
IDCJAC0016,70351,2010,8,14,12.8,12,0
IDCJAC0016,70351,2010,8,15,8.8,14.2,1
IDCJAC0016,70351,2010,8,16,12.4,11.8,1.8
IDCJAC0016,70351,2010,8,17,15.4,12.4,0.4
IDCJAC0016,70351,2010,8,18,7.3,11.8,0
IDCJAC0016,70351,2010,8,19,11.6,14.8,16.6
IDCJAC0016,70351,2010,8,20,13.7,10.9,0.2
IDCJAC0016,70351,2010,8,21,14.4,11.2,0
IDCJAC0016,70351,2010,8,22,15.9,13.4,0
IDCJAC0016,70351,2010,8,23,11.6,12.8,0
IDCJAC0016,70351,2010,8,24,13.8,12.1,0.2
IDCJAC0016,70351,2010,8,25,14.9,9.3,0
IDCJAC0016,70351,2010,8,26,9.5,8.9,3.8
IDCJAC0016,70351,2010,8,27,13.4,12.5,0
IDCJAC0016,70351,2010,8,28,17.3,13.1,0
IDCJAC0016,70351,2010,8,29,17.1,13.7,0
IDCJAC0016,70351,2010,8,30,16.1,14.2,0
IDCJAC0016,70351,2010,8,31,14.3,15,0
IDCJAC0016,70351,2010,9,1,12.8,19,0
IDCJAC0016,70351,2010,9,2,6,16.1,0
IDCJAC0016,70351,2010,9,3,4.2,12.8,0
IDCJAC0016,70351,2010,9,4,2.2,15.7,23
IDCJAC0016,70351,2010,9,5,15.4,12.4,24.2
IDCJAC0016,70351,2010,9,6,14.6,13.5,0.2
IDCJAC0016,70351,2010,9,7,16,13.6,0
IDCJAC0016,70351,2010,9,8,18.6,14.2,0
IDCJAC0016,70351,2010,9,9,11.1,15.5,0
IDCJAC0016,70351,2010,9,10,11.1,16,4.8
IDCJAC0016,70351,2010,9,11,19.5,16.6,1.2
IDCJAC0016,70351,2010,9,12,19.5,15.2,0
IDCJAC0016,70351,2010,9,13,19.1,17.8,0.4
IDCJAC0016,70351,2010,9,14,7.5,15,0
IDCJAC0016,70351,2010,9,15,19.9,15.2,9.4
IDCJAC0016,70351,2010,9,16,20.4,13.7,0
IDCJAC0016,70351,2010,9,17,21.1,14.3,0
IDCJAC0016,70351,2010,9,18,20.6,14.2,0
IDCJAC0016,70351,2010,9,19,18.3,16.8,0
IDCJAC0016,70351,2010,9,20,21,18.9,0
IDCJAC0016,70351,2010,9,21,20.5,21.2,0
IDCJAC0016,70351,2010,9,22,19.9,18,0
IDCJAC0016,70351,2010,9,23,17.6,18.1,0
IDCJAC0016,70351,2010,9,24,20,19.8,0
IDCJAC0016,70351,2010,9,25,19,17.7,0
IDCJAC0016,70351,2010,9,26,22.6,20.5,0
IDCJAC0016,70351,2010,9,27,20.1,20.7,0
IDCJAC0016,70351,2010,9,28,22.5,16.9,0
IDCJAC0016,70351,2010,9,29,21.4,13.8,0
IDCJAC0016,70351,2010,9,30,23.7,14.8,0.6
IDCJAC0016,70351,2010,10,1,21.1,16.2,0
IDCJAC0016,70351,2010,10,2,11.6,18.2,0
IDCJAC0016,70351,2010,10,3,9.5,17.7,3
IDCJAC0016,70351,2010,10,4,13,19.3,0
IDCJAC0016,70351,2010,10,5,20,23.6,0.4
IDCJAC0016,70351,2010,10,6,20.5,23.4,0.4
IDCJAC0016,70351,2010,10,7,24.3,17.9,3.4
IDCJAC0016,70351,2010,10,8,23.7,19.1,0
IDCJAC0016,70351,2010,10,9,18.9,19.5,0
IDCJAC0016,70351,2010,10,10,14.7,18.4,0
IDCJAC0016,70351,2010,10,11,11.6,19,0
IDCJAC0016,70351,2010,10,12,18.5,21.5,0
IDCJAC0016,70351,2010,10,13,5,19.1,13
IDCJAC0016,70351,2010,10,14,24.3,19.9,38.6
IDCJAC0016,70351,2010,10,15,2.6,18,14.6
IDCJAC0016,70351,2010,10,16,22,11.3,18.4
IDCJAC0016,70351,2010,10,17,26.4,16,0
IDCJAC0016,70351,2010,10,18,26.7,17.1,0
IDCJAC0016,70351,2010,10,19,25.1,18.4,0
IDCJAC0016,70351,2010,10,20,26.9,20.3,0
IDCJAC0016,70351,2010,10,21,25.3,21.8,0
IDCJAC0016,70351,2010,10,22,27.3,23.5,0
IDCJAC0016,70351,2010,10,23,10.3,20.7,0.4
IDCJAC0016,70351,2010,10,24,15.6,16.3,3.2
IDCJAC0016,70351,2010,10,25,23.7,19.7,0
IDCJAC0016,70351,2010,10,26,25.8,21.6,0
IDCJAC0016,70351,2010,10,27,25.9,21.6,0
IDCJAC0016,70351,2010,10,28,23.1,19.4,0
IDCJAC0016,70351,2010,10,29,27.5,22.6,0
IDCJAC0016,70351,2010,10,30,15.1,23.8,0
IDCJAC0016,70351,2010,10,31,21.7,23.8,7.4
IDCJAC0016,70351,2010,11,1,13.3,19.3,0
IDCJAC0016,70351,2010,11,2,18,17.7,15.6
IDCJAC0016,70351,2010,11,3,26.2,19,2.8
IDCJAC0016,70351,2010,11,4,9.5,13.4,0
IDCJAC0016,70351,2010,11,5,10.2,13.6,0
IDCJAC0016,70351,2010,11,6,15.1,16.8,0
IDCJAC0016,70351,2010,11,7,25.7,22.1,0
IDCJAC0016,70351,2010,11,8,17.3,24.2,4.4
IDCJAC0016,70351,2010,11,9,19.3,23.6,8.4
IDCJAC0016,70351,2010,11,10,19.7,24.9,0
IDCJAC0016,70351,2010,11,11,28.3,26.8,6
IDCJAC0016,70351,2010,11,12,28.9,27.7,0
IDCJAC0016,70351,2010,11,13,22,27.7,0
IDCJAC0016,70351,2010,11,14,7.9,24.5,2.8
IDCJAC0016,70351,2010,11,15,8.3,21,21.6
IDCJAC0016,70351,2010,11,16,24.2,21.2,0.6
IDCJAC0016,70351,2010,11,17,30,21.9,0
IDCJAC0016,70351,2010,11,18,31,24.2,0
IDCJAC0016,70351,2010,11,19,19.3,19.5,0
IDCJAC0016,70351,2010,11,20,32.4,24.9,0
IDCJAC0016,70351,2010,11,21,31.8,26.8,0
IDCJAC0016,70351,2010,11,22,32,26.3,0
IDCJAC0016,70351,2010,11,23,29.3,25.6,0
IDCJAC0016,70351,2010,11,24,31,27.2,0
IDCJAC0016,70351,2010,11,25,27.7,27.6,0
IDCJAC0016,70351,2010,11,26,18.9,26.1,0
IDCJAC0016,70351,2010,11,27,21.4,27.5,0
IDCJAC0016,70351,2010,11,28,3.4,18.9,6
IDCJAC0016,70351,2010,11,29,9.2,16.4,36.6
IDCJAC0016,70351,2010,11,30,5.3,17.5,14.6
IDCJAC0016,70351,2010,12,1,7.2,19.2,10.8
IDCJAC0016,70351,2010,12,2,14.4,24.9,9.6
IDCJAC0016,70351,2010,12,3,12.5,22.4,87.6
IDCJAC0016,70351,2010,12,4,19.3,26.1,2.2
IDCJAC0016,70351,2010,12,5,27.5,26.6,29.6
IDCJAC0016,70351,2010,12,6,21.4,24.5,0
IDCJAC0016,70351,2010,12,7,26.4,27.1,0
IDCJAC0016,70351,2010,12,8,16.9,28.4,0.2
IDCJAC0016,70351,2010,12,9,14.7,26.2,29.4
IDCJAC0016,70351,2010,12,10,26.7,24.1,7
IDCJAC0016,70351,2010,12,11,32.8,22.1,0
IDCJAC0016,70351,2010,12,12,28.3,22.9,0
IDCJAC0016,70351,2010,12,13,33.8,24.5,0
IDCJAC0016,70351,2010,12,14,23.3,25.2,0
IDCJAC0016,70351,2010,12,15,31,28.3,0
IDCJAC0016,70351,2010,12,16,24.5,25.7,7.2
IDCJAC0016,70351,2010,12,17,26.8,23.6,1.6
IDCJAC0016,70351,2010,12,18,18.2,19.4,0
IDCJAC0016,70351,2010,12,19,16.3,21.8,5.4
IDCJAC0016,70351,2010,12,20,20.9,17.7,7.2
IDCJAC0016,70351,2010,12,21,32.5,19.9,0
IDCJAC0016,70351,2010,12,22,32.3,24.9,0
IDCJAC0016,70351,2010,12,23,33.9,28.1,0
IDCJAC0016,70351,2010,12,24,17.7,21.7,0
IDCJAC0016,70351,2010,12,25,29,29.1,0
IDCJAC0016,70351,2010,12,26,19.3,28.2,0.6
IDCJAC0016,70351,2010,12,27,31.1,25.5,0
IDCJAC0016,70351,2010,12,28,34.1,21.8,0
IDCJAC0016,70351,2010,12,29,30.9,28.7,0
IDCJAC0016,70351,2010,12,30,33.6,31.5,0
IDCJAC0016,70351,2010,12,31,32.7,33.9,0
IDCJAC0016,70351,2011,1,1,32.4,34.4,0
IDCJAC0016,70351,2011,1,2,17.4,30.9,5.4
IDCJAC0016,70351,2011,1,3,12.2,20.1,0
IDCJAC0016,70351,2011,1,4,17.3,21.3,0
IDCJAC0016,70351,2011,1,5,27.6,28.5,0
IDCJAC0016,70351,2011,1,6,22.3,24.1,11.6
IDCJAC0016,70351,2011,1,7,25.4,25.4,0
IDCJAC0016,70351,2011,1,8,22,28.9,0
IDCJAC0016,70351,2011,1,9,12.4,22.8,0
IDCJAC0016,70351,2011,1,10,21.4,26.5,14.6
IDCJAC0016,70351,2011,1,11,6.9,22.3,0.8
IDCJAC0016,70351,2011,1,12,11,25.7,2.8
IDCJAC0016,70351,2011,1,13,4.8,24.2,10.2
IDCJAC0016,70351,2011,1,14,12.4,26.1,4.2
IDCJAC0016,70351,2011,1,15,31.3,31,0
IDCJAC0016,70351,2011,1,16,31.1,32.3,0
IDCJAC0016,70351,2011,1,17,32.7,30.4,0
IDCJAC0016,70351,2011,1,18,30.3,26.5,0
IDCJAC0016,70351,2011,1,19,26.1,27.5,0
IDCJAC0016,70351,2011,1,20,24.5,28.2,0
IDCJAC0016,70351,2011,1,21,31.4,30.5,0
IDCJAC0016,70351,2011,1,22,18.1,31.2,0
IDCJAC0016,70351,2011,1,23,30.1,30.2,5
IDCJAC0016,70351,2011,1,24,16.9,30.6,0
IDCJAC0016,70351,2011,1,25,29.3,31.5,0
IDCJAC0016,70351,2011,1,26,28.4,36.9,0
IDCJAC0016,70351,2011,1,27,26.2,34,0
IDCJAC0016,70351,2011,1,28,29.3,29.3,0
IDCJAC0016,70351,2011,1,29,31.3,30.1,0
IDCJAC0016,70351,2011,1,30,30.2,33.8,0
IDCJAC0016,70351,2011,1,31,29.9,37.5,0
IDCJAC0016,70351,2011,2,1,30.4,37.1,0
IDCJAC0016,70351,2011,2,2,24.3,34.5,0
IDCJAC0016,70351,2011,2,3,18.6,33.3,50
IDCJAC0016,70351,2011,2,4,16.5,33.1,3.4
IDCJAC0016,70351,2011,2,5,19.2,32.4,42
IDCJAC0016,70351,2011,2,6,8,21.7,4.8
IDCJAC0016,70351,2011,2,7,28.7,24.9,0.2
IDCJAC0016,70351,2011,2,8,19.6,24.5,0
IDCJAC0016,70351,2011,2,9,20.7,24.1,0
IDCJAC0016,70351,2011,2,10,25,28.1,0
IDCJAC0016,70351,2011,2,11,4.2,24.8,0
IDCJAC0016,70351,2011,2,12,11.1,22.6,9.4
IDCJAC0016,70351,2011,2,13,25.3,26.2,0
IDCJAC0016,70351,2011,2,14,27.8,23.6,0
IDCJAC0016,70351,2011,2,15,14.2,22.9,0
IDCJAC0016,70351,2011,2,16,4.2,21.3,0.2
IDCJAC0016,70351,2011,2,17,19.5,27.9,14.6
IDCJAC0016,70351,2011,2,18,19.2,27.5,0.4
IDCJAC0016,70351,2011,2,19,10.6,27.8,0.2
IDCJAC0016,70351,2011,2,20,27.3,26.3,3.2
IDCJAC0016,70351,2011,2,21,27,23.7,0
IDCJAC0016,70351,2011,2,22,27.1,22.6,0
IDCJAC0016,70351,2011,2,23,27.4,25.9,0
IDCJAC0016,70351,2011,2,24,25.8,27.1,0
IDCJAC0016,70351,2011,2,25,18.9,26.6,0
IDCJAC0016,70351,2011,2,26,24.2,28.8,0.2
IDCJAC0016,70351,2011,2,27,3.6,22.6,0.6
IDCJAC0016,70351,2011,2,28,12.4,25.8,0
IDCJAC0016,70351,2011,3,1,21.8,24.5,2.2
IDCJAC0016,70351,2011,3,2,17,22.7,0
IDCJAC0016,70351,2011,3,3,26.9,24.7,0
IDCJAC0016,70351,2011,3,4,26.9,25.2,0
IDCJAC0016,70351,2011,3,5,17.6,19.7,0
IDCJAC0016,70351,2011,3,6,18.8,20.1,0
IDCJAC0016,70351,2011,3,7,25.5,25,0
IDCJAC0016,70351,2011,3,8,23.6,27.2,0
IDCJAC0016,70351,2011,3,9,12.4,26.4,0
IDCJAC0016,70351,2011,3,10,3.5,20.6,5.2
IDCJAC0016,70351,2011,3,11,10.3,23,12.4
IDCJAC0016,70351,2011,3,12,20.6,27.6,0.8
IDCJAC0016,70351,2011,3,13,21.5,29.1,0
IDCJAC0016,70351,2011,3,14,11.9,24.1,6.2
IDCJAC0016,70351,2011,3,15,14.8,24.9,0
IDCJAC0016,70351,2011,3,16,18,27.5,0
IDCJAC0016,70351,2011,3,17,15.2,25,0
IDCJAC0016,70351,2011,3,18,9,20.1,0
IDCJAC0016,70351,2011,3,19,9.6,21.8,0
IDCJAC0016,70351,2011,3,20,9.6,21.7,1.2
IDCJAC0016,70351,2011,3,21,2.8,19.7,0.8
IDCJAC0016,70351,2011,3,22,16.2,24.8,10.2
IDCJAC0016,70351,2011,3,23,17.2,20.9,1.2
IDCJAC0016,70351,2011,3,24,13.2,20.2,0
IDCJAC0016,70351,2011,3,25,17.5,22.7,0
IDCJAC0016,70351,2011,3,26,17.7,19.7,0
IDCJAC0016,70351,2011,3,27,17.7,21.2,0
IDCJAC0016,70351,2011,3,28,19.4,22.7,0
IDCJAC0016,70351,2011,3,29,18.1,24.8,0
IDCJAC0016,70351,2011,3,30,15.3,26,0
IDCJAC0016,70351,2011,3,31,11.5,20,0
IDCJAC0016,70351,2011,4,1,16.8,22.8,0.4
IDCJAC0016,70351,2011,4,2,20,21.4,0
IDCJAC0016,70351,2011,4,3,20.2,23,0
IDCJAC0016,70351,2011,4,4,19.4,21.8,0
IDCJAC0016,70351,2011,4,5,12.8,19.8,0
IDCJAC0016,70351,2011,4,6,16.9,20.8,0
IDCJAC0016,70351,2011,4,7,14.4,20.9,0
IDCJAC0016,70351,2011,4,8,19,22.5,0
IDCJAC0016,70351,2011,4,9,16.4,24.8,0
IDCJAC0016,70351,2011,4,10,5.9,15.1,3
IDCJAC0016,70351,2011,4,11,14.3,15.9,4.2
IDCJAC0016,70351,2011,4,12,8,14.1,0.2
IDCJAC0016,70351,2011,4,13,6.9,14.4,0.4
IDCJAC0016,70351,2011,4,14,16.8,18.4,0
IDCJAC0016,70351,2011,4,15,15.2,20.2,0
IDCJAC0016,70351,2011,4,16,14.3,17.2,0
IDCJAC0016,70351,2011,4,17,16,19.3,0
IDCJAC0016,70351,2011,4,18,16.6,20.8,0
IDCJAC0016,70351,2011,4,19,12.6,21.6,0
IDCJAC0016,70351,2011,4,20,6.6,15.7,0
IDCJAC0016,70351,2011,4,21,14.5,21.6,0
IDCJAC0016,70351,2011,4,22,11.9,18.9,0
IDCJAC0016,70351,2011,4,23,15.4,19.2,0
IDCJAC0016,70351,2011,4,24,14.6,21.1,0
IDCJAC0016,70351,2011,4,25,12.8,20.7,0
IDCJAC0016,70351,2011,4,26,8.7,19.1,0
IDCJAC0016,70351,2011,4,27,10.9,17.8,0
IDCJAC0016,70351,2011,4,28,11.2,19.5,0
IDCJAC0016,70351,2011,4,29,11.1,18.6,0
IDCJAC0016,70351,2011,4,30,11,21.5,0.6
IDCJAC0016,70351,2011,5,1,13.2,20.9,0
IDCJAC0016,70351,2011,5,2,4.8,16.2,0
IDCJAC0016,70351,2011,5,3,9.1,18.2,0
IDCJAC0016,70351,2011,5,4,11.2,19.1,0
IDCJAC0016,70351,2011,5,5,13.6,16.1,0
IDCJAC0016,70351,2011,5,6,12.8,14.8,0
IDCJAC0016,70351,2011,5,7,13.2,17.4,0.2
IDCJAC0016,70351,2011,5,8,12.9,17.2,0
IDCJAC0016,70351,2011,5,9,11.9,14.7,0
IDCJAC0016,70351,2011,5,10,12.9,15.2,0
IDCJAC0016,70351,2011,5,11,9.7,10.7,0.2
IDCJAC0016,70351,2011,5,12,12.3,12.6,0
IDCJAC0016,70351,2011,5,13,11.6,14.7,0.2
IDCJAC0016,70351,2011,5,14,11,14,0
IDCJAC0016,70351,2011,5,15,12.3,14,0
IDCJAC0016,70351,2011,5,16,7.1,11.1,0
IDCJAC0016,70351,2011,5,17,11.3,16.5,0
IDCJAC0016,70351,2011,5,18,11.7,17.8,0
IDCJAC0016,70351,2011,5,19,10.4,18.6,0
IDCJAC0016,70351,2011,5,20,7.6,15.5,0
IDCJAC0016,70351,2011,5,21,9.5,19.2,0
IDCJAC0016,70351,2011,5,22,9.9,20.8,0
IDCJAC0016,70351,2011,5,23,6,14,10.4
IDCJAC0016,70351,2011,5,24,7.4,15.1,1
IDCJAC0016,70351,2011,5,25,10.8,13.3,0
IDCJAC0016,70351,2011,5,26,10.7,14.5,0
IDCJAC0016,70351,2011,5,27,10.2,14.4,0
IDCJAC0016,70351,2011,5,28,9.8,15.3,0
